sentence_id,sentence,source_cik,source_year,source_form,source_file,sentence_index,label,truth_label,irr_item_id,resolution_source,rater1_label,rater2_label,prelabel_eligible,assistive_label,assistive_confidence,assistive_rationale,assistive_model,assistive_generated_at,assistive_prompt_hash,binary_prob_irrelevant,binary_prob_non_irrelevant,binary_label,logreg_prob_actionable,logreg_prob_speculative,logreg_prob_irrelevant,logreg_label,local_prob_actionable,local_prob_speculative,local_prob_irrelevant,local_label,local_confidence,conditional_as_prob_actionable,conditional_as_prob_speculative,conditional_as_margin,binary_logreg_relevance_disagreement,api_a_label,api_b_label,deferred__local_only,final_label__local_only,deferred__api_a_low_conf_060,final_label__api_a_low_conf_060,deferred__api_a_low_as_margin_015,final_label__api_a_low_as_margin_015,deferred__api_a_component_disagreement,final_label__api_a_component_disagreement,deferred__api_a_conf_or_margin,final_label__api_a_conf_or_margin,deferred__api_a_conf_or_margin_or_disagreement,final_label__api_a_conf_or_margin_or_disagreement,deferred__oracle_error_only,final_label__oracle_error_only
56c4d36f2c8584d2,Our business is exposed to certain risks associated with artificial intelligence AI and other new technologies.,1001838,2024,10-K,2024/QTR1/20240229_10-K_edgar_data_1001838_0001558370-24-002119.txt,1,Irrelevant,Irrelevant,2bb7238ed3563f2b,agreement,Irrelevant,Irrelevant,True,Irrelevant,high,"Generic risk disclosure about AI exposure; no present firm capability, product, workflow, or investment is claimed.",gpt-5-mini,2026-04-09T00:06:44.231094+00:00,ab96727a840e1dfc080ea23d1dc93a0c5ac7e5518f5c1c577b5f1d7d4bead6db,0.8639355726093239,0.13606442739067617,Irrelevant,0.05046808438373436,0.1332634666401101,0.8162684489761557,Irrelevant,0.03737469675138138,0.09868973063929479,0.8639355726093239,Irrelevant,0.8639355726093239,0.2746838205115063,0.7253161794884936,0.4506323589769873,False,Irrelevant,,False,Irrelevant,False,Irrelevant,False,Irrelevant,False,Irrelevant,False,Irrelevant,False,Irrelevant,False,Irrelevant
c84ad991b2421175,"The development and use of Artificial Intelligence, or AI, present risks and challenges that may adversely impact our business .",1000209,2024,10-K,2024/QTR1/20240307_10-K_edgar_data_1000209_0000950170-24-027942.txt,1,Irrelevant,Irrelevant,5bae9b3739db4329,agreement,Irrelevant,Irrelevant,True,Irrelevant,high,"Generic risk disclosure about AI's potential impact; no claim of current firm capability, product, or present investment.",gpt-5-mini,2026-04-09T00:06:46.295456+00:00,7a0fbe4a572db96378f950ec567a3ddfac9c0a55445dadedbced3e5a28334528,0.8883886893602002,0.11161131063979983,Irrelevant,0.05068950248832065,0.09177326767495374,0.8575372298367255,Irrelevant,0.03971228273826814,0.0718990279015317,0.8883886893602002,Irrelevant,0.8883886893602002,0.3558087662497802,0.6441912337502199,0.2883824675004397,False,Irrelevant,,False,Irrelevant,False,Irrelevant,False,Irrelevant,False,Irrelevant,False,Irrelevant,False,Irrelevant,False,Irrelevant
9ee2d8f8a21a2fc3,"Web application firewalls are designed to protect external facing applications, while our email security gateway utilizes machine learning and multilayered detection techniques designed to filter malicious emails.",1003815,2024,10-K,2024/QTR1/20240322_10-K_edgar_data_1003815_0001410578-24-000276.txt,1,Actionable,Actionable,0a6ad745a23579f2,agreement,Actionable,Actionable,True,Actionable,high,States a present product capability: the firm's email security gateway uses machine learning and multilayered detection to filter malicious emails.,gpt-5-mini,2026-04-09T00:06:48.882517+00:00,45cacd7d3f0adfaabdb71a6df2a78cee9bae3c95602fbcb0921492d87401a335,0.2752806658375718,0.7247193341624282,Non-Irrelevant,0.7903955223256572,0.0723914209794969,0.13721305669484588,Actionable,0.6639123611102439,0.06080697305218436,0.2752806658375718,Actionable,0.6639123611102439,0.9160958316056793,0.08390416839432072,0.8321916632113586,False,Actionable,,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable
210a47757b1a11e0,The Company may adopt and integrate generative artificial intelligence tools into our systems for specific use cases reviewed by legal and information security.,1053691,2024,10-K,2024/QTR1/20240329_10-K_edgar_data_1053691_0001437749-24-010064.txt,3,Speculative,Speculative,02889477d45ae650,agreement,Speculative,Speculative,True,Speculative,high,"Uses conditional 'may adopt'—plans/intention to integrate AI tools, not a present or past factual claim.",gpt-5-mini,2026-04-09T00:06:51.098302+00:00,7c3a1cc9eeaf2283ad0ecf65cee2942cf85ecb48f67fb9c9d87dd5e6b351385b,0.30411103180832844,0.6958889681916716,Non-Irrelevant,0.42324221780504656,0.3766702998679366,0.2000874823270168,Actionable,0.3682022517916352,0.3276867164000364,0.30411103180832844,Actionable,0.3682022517916352,0.5291106320429838,0.47088936795701625,0.05822126408596756,False,Speculative,,False,Actionable,True,Speculative,True,Speculative,False,Actionable,True,Speculative,True,Speculative,True,Speculative
fbf1e648f8dce257,"For example, as automation, artificial intelligence and similar technological advancements continue to evolve, we may need to compete for talent that is familiar with these advancements in technologies in order to compete effectively with our industry peers.",1018840,2024,10-K,2024/QTR2/20240401_10-K_edgar_data_1018840_0001018840-24-000019.txt,3,Speculative,Speculative,161b978ae89939b1,agreement,Speculative,Speculative,True,Speculative,high,"Future/contingent staffing need tied to evolving AI—no present claim of capability, product, workflow, or investment.",gpt-5-mini,2026-04-09T00:06:53.673175+00:00,c27da8a47ee8b9a59f9dfeb6773fd55e301986600de9451f3d8aa32483ecfe17,0.5792751134143939,0.42072488658560614,Irrelevant,0.048176339595042056,0.5941344048188375,0.3576892555861203,Speculative,0.03155635366294478,0.38916853292266135,0.5792751134143939,Irrelevant,0.5792751134143939,0.07500472320294728,0.9249952767970526,0.8499905535941054,True,Speculative,,False,Irrelevant,True,Speculative,False,Irrelevant,True,Speculative,True,Speculative,True,Speculative,True,Speculative
2785fb0f732b8c95,"Intellicheck provides access to a wide variety of data signals including device fingerprinting, IP address, phone number, time zone, geographic location and more to analyze, using machine learning, the risk of doing business with that person.",1040896,2024,10-K,2024/QTR2/20240401_10-K_edgar_data_1040896_0001628280-24-013949.txt,1,Actionable,Actionable,3ee96e20d4a80060,agreement,Actionable,Actionable,True,Actionable,high,States Intellicheck currently provides data signals and uses machine learning to analyze customer risk — a present firm capability.,gpt-5-mini,2026-04-09T00:06:56.638812+00:00,7d0661fbbe2ceaed55c886ad3d55b3a40a428f32139ec6a104da06549d87363f,0.21087400998509254,0.7891259900149075,Non-Irrelevant,0.7852403638340157,0.10864086467060999,0.1061187714953744,Actionable,0.6932169059493537,0.09590908406555383,0.21087400998509254,Actionable,0.6932169059493537,0.87846163314968,0.12153836685032007,0.7569232662993599,False,Actionable,,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable
dbf16dd1158358fd,"From February 2021 to April 2022, Benjamin has served as Senior Capital Market Advisor for Iveda Solutions, Inc. (NASDAQ: IVDA), an AI and IoT technology company to assist with financing and uplisting to Nasdaq.",1066764,2024,10-K,2024/QTR2/20240401_10-K_edgar_data_1066764_0001493152-24-012444.txt,1,Irrelevant,Irrelevant,aa93d9529c08a614,third_adjudicator,Actionable,Irrelevant,True,Irrelevant,high,"Biographical past role; mentions AI company descriptively but makes no current/past firm AI capability, product, or operational claim.",gpt-5-mini,2026-04-09T00:08:21.814857+00:00,2b7428b422c053ece76b89177db6566137602346c3d4cb4dfa8e48ceefeb99a7,0.13294518753584927,0.8670548124641507,Non-Irrelevant,0.7344521571607248,0.19214118238325406,0.07340666045602119,Actionable,0.6872597181675061,0.17979509429664464,0.13294518753584927,Actionable,0.6872597181675061,0.7926369916733742,0.20736300832662577,0.5852739833467484,False,Irrelevant,,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable,True,Irrelevant
5b5721dc9ba6a21e,"The process continues by acquiring building data to analyze energy consumption to quickly identify savings (and hence, improved NOI) with intelligent machine learning.",1108645,2024,10-K,2024/QTR2/20240401_10-K_edgar_data_1108645_0001477932-24-001631.txt,1,Speculative,Speculative,dec17455e80df4b8,third_adjudicator,Speculative,Actionable,True,Irrelevant,high,"Generic description of a process using ML, not a firm-specific present/past capability or offering.",gpt-5-mini,2026-04-09T00:08:24.241047+00:00,40a0f6eb51e6471ad91bff21b8def503d11b9079491b230df70f6828d5f90326,0.1418973502639872,0.8581026497360128,Non-Irrelevant,0.6417843998491565,0.274938736999441,0.0832768631514025,Actionable,0.6007450580586275,0.2573575916773852,0.1418973502639872,Actionable,0.6007450580586275,0.7000853082593803,0.29991469174061963,0.4001706165187607,False,Irrelevant,,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable,True,Irrelevant
87308d0180b7765c,"In particular, we seek not only to deliver size recommendations but to provide a robust, end-to-end,artificial intelligence, or AI-driven platform that inspires consumer confidence and drives revenue growth by providing a superior consumer journey to both online and the brick and mortar stores.",1211805,2024,10-K,2024/QTR2/20240401_10-K_edgar_data_1211805_0001493152-24-012542.txt,3,Speculative,Speculative,116cce8be541d373,agreement,Speculative,Speculative,True,Speculative,high,Expresses intent/planned development of an AI-driven platform rather than a present or past factual claim of capability or deployment.,gpt-5-mini,2026-04-09T00:08:27.279523+00:00,db42516e4d89a80a40176a8e2b76c1393222588dac2e341f977dbbe590d0c8b9,0.08584400407149728,0.9141559959285027,Non-Irrelevant,0.4482423187742997,0.5020555834642414,0.04970209776145891,Speculative,0.4311946836578028,0.48296131227069994,0.08584400407149728,Speculative,0.48296131227069994,0.4716861078177811,0.5283138921822189,0.05662778436443783,False,Speculative,,False,Speculative,True,Speculative,True,Speculative,False,Speculative,True,Speculative,True,Speculative,False,Speculative
67903b7f42943ffb,"The Program is a diversified, systematic approach that uses machine learning on a portfolio of diversified, liquid financial and commodities futures contracts.",1261379,2024,10-K,2024/QTR2/20240401_10-K_edgar_data_1261379_0001213900-24-028573.txt,1,Actionable,Actionable,ed39c3cad5c3e8f7,agreement,Actionable,Actionable,True,Actionable,high,"States a present, firm-specific use of machine learning as an implemented investment approach.",gpt-5-mini,2026-04-09T00:08:29.641100+00:00,5880a9e93ad7e6e06bff183c26ee9da72f87164a88018a433be987cf03b8a620,0.05253220175185158,0.9474677982481484,Non-Irrelevant,0.8336063958781976,0.1456130561808147,0.020780547940987503,Actionable,0.8065763142751502,0.14089148397299822,0.05253220175185158,Actionable,0.8065763142751502,0.8512968100514824,0.14870318994851767,0.7025936201029648,False,Actionable,,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable
68d33ee89a955d4a,"Once the results of the scan are uploaded to our Aerodentis AI Cloud, a remote dental professional will develop a treatment plan for that patient using our Platform.",1282980,2024,10-K,2024/QTR2/20240401_10-K_edgar_data_1282980_0001213900-24-028793.txt,12,Actionable,Actionable,3ba849532d680b2a,agreement,Actionable,Actionable,True,Actionable,high,States a current firm workflow and capability: scans uploaded to Aerodentis AI Cloud and treatment planning via their Platform.,gpt-5-mini,2026-04-09T00:08:31.863428+00:00,76c9a40ab945b8277f8cbad71211104a7e73c94692bd538f342f32fe6dcf717b,0.057067589501876737,0.9429324104981233,Non-Irrelevant,0.8516777334001202,0.12523908376717216,0.023083182832707744,Actionable,0.8220500701903984,0.12088234030772482,0.057067589501876737,Actionable,0.8220500701903984,0.8718016912327086,0.12819830876729146,0.7436033824654171,False,Actionable,,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable
c4e09d07456063ba,"We continue to build and integrate AI into our offerings, and this innovation presents risks and challenges that could affect its adoption, and therefore our business.",1374339,2024,10-K,2024/QTR2/20240401_10-K_edgar_data_1374339_0001558370-24-004532.txt,4,Actionable,Actionable,060535d5cb5631a3,third_adjudicator,Actionable,Speculative,True,Actionable,high,"States ongoing, present activity of building/integrating AI into the firm's offerings — a current, firm-specific capability claim.",gpt-5-mini,2026-04-09T00:08:34.675302+00:00,5d156dff58213821e2ee202f69e391be0e948436548fdea7ab3cf7f94baefa1c,0.5304677646206519,0.46953223537934813,Irrelevant,0.18047983584539484,0.4129745557551258,0.4065456083994794,Speculative,0.1427929457844991,0.32673928959484905,0.5304677646206519,Irrelevant,0.5304677646206519,0.3041174492931944,0.6958825507068057,0.3917651014136113,True,Actionable,,False,Irrelevant,True,Actionable,False,Irrelevant,True,Actionable,True,Actionable,True,Actionable,True,Actionable
8047a3d84881cef0,Expenses Research and Development : Developing and maintaining the proprietary NLP technology and architecture will be a significant future expense for the Company.,1388295,2024,10-K,2024/QTR2/20240401_10-K_edgar_data_1388295_0001493152-24-012247.txt,11,Speculative,Speculative,6d620e03a3501782,agreement,Speculative,Speculative,True,Speculative,high,"Describes planned future development/expense for proprietary NLP technology—intention/expected cost, not a present factual capability or current investment.",gpt-5-mini,2026-04-09T00:08:37.834749+00:00,6f2c06a272b1f3b57a2c8c56d541f99ba01f3235479af5ee62d8570298c25a48,0.23542102272779641,0.7645789772722036,Non-Irrelevant,0.2109708833379666,0.6471001981610144,0.14192891850101896,Speculative,0.1879843123660233,0.5765946649061803,0.23542102272779641,Speculative,0.5765946649061803,0.24586644147174555,0.7541335585282545,0.508267117056509,False,Speculative,,False,Speculative,True,Speculative,False,Speculative,False,Speculative,True,Speculative,True,Speculative,False,Speculative
73c3f4fc52f00050,"These may include new software applications or related services based on artificial intelligence, machine learning, or robotics.",1396536,2024,10-K,2024/QTR2/20240401_10-K_edgar_data_1396536_0001079973-24-000473.txt,14,Irrelevant,Irrelevant,0551e8d29b7404cd,agreement,Irrelevant,Irrelevant,True,Irrelevant,high,"Generic description of possible products/services, no firm-specific present/past capability or investment claim.",gpt-5-mini,2026-04-09T00:08:39.928979+00:00,15dd0168f8296c346426cd93e7b2ea2ef63f0b19480c0e541418dd334c3a9614,0.4339660884787768,0.5660339115212232,Non-Irrelevant,0.18919856749887196,0.4689173833530707,0.3418840491480573,Speculative,0.16272634795884397,0.40330756356237923,0.4339660884787768,Irrelevant,0.4339660884787768,0.2874851570668529,0.7125148429331472,0.42502968586629425,False,Irrelevant,,False,Irrelevant,True,Irrelevant,False,Irrelevant,False,Irrelevant,True,Irrelevant,True,Irrelevant,False,Irrelevant
b15d0aa3edae02e0,"The opportunity to collect data points over time could enable the development of business and insurance liability benchmarking, and through AI, powerful guidance for perpetual safety improvement (and associated cost savings capture).",1425627,2024,10-K,2024/QTR2/20240401_10-K_edgar_data_1425627_0001477932-24-001629.txt,1,Speculative,Speculative,340853d709783eff,agreement,Speculative,Speculative,True,Irrelevant,high,"Generic speculative industry statement about potential benefits of data and AI, not asserting any firm-specific current capability or offering.",gpt-5-mini,2026-04-09T00:08:42.230242+00:00,c28f528befd167d9ec14871bea634a064c8900a8bc22e7bfc5e9c02e8917b972,0.29441642913831123,0.7055835708616888,Non-Irrelevant,0.27686107418691064,0.5398541354158596,0.18328479039722978,Speculative,0.2391881809724298,0.46639538988925894,0.29441642913831123,Speculative,0.46639538988925894,0.33899341034871744,0.6610065896512826,0.3220131793025651,False,Irrelevant,,False,Speculative,True,Irrelevant,False,Speculative,False,Speculative,True,Irrelevant,True,Irrelevant,False,Speculative
4185ab30055476bb,"For the residential home portfolio valuation, HouseCanary generated an estimated value for each individual home using its proprietary automated valuation models built to leverage machine learning algorithms and an extensive database that may include MLS information, county assessor records, mortgage and other public records, sales history for a subject property and its surrounding neighborhood, real estate market trends, and macro and local economic and housing data.",1452936,2024,10-K,2024/QTR2/20240401_10-K_edgar_data_1452936_0001452936-24-000035.txt,1,Actionable,Actionable,b11af48593430343,agreement,Actionable,Actionable,True,Actionable,high,States HouseCanary currently generates home valuations using proprietary AVMs leveraging machine learning and specific data sources.,gpt-5-mini,2026-04-09T00:08:44.649221+00:00,edc420e7a50fde5c204c764a51dc063405021eb40dfa52b05ca5e32c7be31c91,0.1666579712171833,0.8333420287828167,Non-Irrelevant,0.8581686533463085,0.06659869969859375,0.07523264695509771,Actionable,0.7733274798928875,0.060014548889929166,0.1666579712171833,Actionable,0.7733274798928875,0.9279832927932523,0.07201670720674763,0.8559665855865046,False,Actionable,,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable
6489b2d76fe80847,"This Infrastructure-as-a-Service (IaaS) enables use cases including backups, multi-cloud, application storage, ransomware protection, and storage for AI/ML workflows.",1462056,2024,10-K,2024/QTR2/20240401_10-K_edgar_data_1462056_0001462056-24-000033.txt,1,Actionable,Actionable,8b17e3468ddc4cfe,third_adjudicator,Actionable,Speculative,True,Actionable,high,States a present product (IaaS) capability enabling storage for AI/ML workflows and other concrete use cases.,gpt-5-mini,2026-04-09T00:08:47.112761+00:00,64899ca879fa102ad329b26b3c167e7d288d11525264648d9fc8dbf92be7f167,0.2311731500260007,0.7688268499739993,Non-Irrelevant,0.7011989066112475,0.16358491676213927,0.1352161766266132,Actionable,0.6233934215746437,0.14543342839935558,0.2311731500260007,Actionable,0.6233934215746437,0.8108372146416661,0.18916278535833386,0.6216744292833323,False,Actionable,,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable
