sentence_id,sentence,source_cik,source_year,source_form,source_file,sentence_index,legacy_candidate_label,label,review_note,legacy_benchmark_asset_role,legacy_assistive_label,legacy_assistive_confidence,legacy_assistive_rationale,legacy_assistive_model,legacy_assistive_generated_at,legacy_assistive_prompt_hash,assistive_label,assistive_confidence,assistive_rationale,assistive_model,assistive_generated_at,assistive_prompt_hash,is_uncertain,uncertainty_note,benchmark_name,benchmark_asset_role,review_status,rubric_version,recovery_source_path,recovery_generated_at,prelabel_eligible,skip_reason,binary_prob_irrelevant,binary_prob_non_irrelevant,binary_label,logreg_prob_actionable,logreg_prob_speculative,logreg_prob_irrelevant,logreg_label,local_prob_actionable,local_prob_speculative,local_prob_irrelevant,local_label,local_confidence,conditional_as_prob_actionable,conditional_as_prob_speculative,conditional_as_margin,binary_logreg_relevance_disagreement,api_a_label,api_b_label,deferred__local_only,final_label__local_only,deferred__api_a_low_conf_060,final_label__api_a_low_conf_060,deferred__api_a_low_as_margin_015,final_label__api_a_low_as_margin_015,deferred__api_a_component_disagreement,final_label__api_a_component_disagreement,deferred__api_a_conf_or_margin,final_label__api_a_conf_or_margin,deferred__api_a_conf_or_margin_or_disagreement,final_label__api_a_conf_or_margin_or_disagreement,deferred__oracle_error_only,final_label__oracle_error_only
0f5e848e606889a6,"Our Conversational AI solutions are integrated with IVR systems provided to the customer by us or by a wide range of third-party IVR and contact center vendors, who often resell our Conversational AI solutions.",1002517,2021,10-K,2021/QTR4/20211118_10-K_edgar_data_1002517_0001002517-21-000052.txt,19,Actionable,Actionable,,canonical_current_rubric_evaluation_set_candidate,Actionable,high,States present factual offering and integration/resale of firm's Conversational AI solutions.,gpt-5-mini,2026-03-17T21:41:38.597996+00:00,f7c2525907b914bc695c4de29a08e840ced0688ada482dc960cad8612b320e6e,Actionable,high,States current product integration and resale of the firm's Conversational AI with IVR/contact center vendors — a present capability/offering.,gpt-5-mini,2026-04-08T20:55:29.034315+00:00,35bd44e9bcc40d0a82cab499fa6e9a3fe3fd10e63d4350f378a40db5299bef76,,,held_out_v3,canonical_current_rubric_evaluation_set_candidate_v3,labelled,track_a_as_rubric_rewrite_v1,/Users/soheilkhodadadi/Documents/Projects/semantic-patterns/data/validation/recovery_sources/held_out_sentences_v2_review_sheet_10k_only_clean_prelabeled_recovered.csv,2026-04-08T19:55:02.746094+00:00,True,,0.08718114946631594,0.9128188505336841,Non-Irrelevant,0.8543486908022049,0.11168205368988866,0.03396925550790646,Actionable,0.8072885820037266,0.10553026852995746,0.08718114946631594,Actionable,0.8072885820037266,0.8843907874292268,0.11560921257077313,0.7687815748584537,False,Actionable,,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable
4f25d4cad00ff50d,(ai) Purchase Price has the meaning ascribed to that term in Clause 2.3(a).,10048,2021,10-K,2021/QTR4/20211221_10-K_edgar_data_10048_0000010048-21-000026.txt,1,Irrelevant,Irrelevant,,canonical_current_rubric_evaluation_set_candidate,Irrelevant,high,No firm-specific AI claim; purely contractual definition unrelated to AI.,gpt-5-mini,2026-03-17T21:41:40.070213+00:00,98be1aefdc11a04495e3c4aed5d8abd280ee08c46827c6566672c554de2b6ff5,Irrelevant,high,"Legal definition; no firm-specific AI claim, capability, or investment present.",gpt-5-mini,2026-04-08T20:55:30.957261+00:00,2a77e030c8c209c4e5fbccd18f142f0e8923b8110ee955402a7ab324e4794fd1,,,held_out_v3,canonical_current_rubric_evaluation_set_candidate_v3,labelled,track_a_as_rubric_rewrite_v1,/Users/soheilkhodadadi/Documents/Projects/semantic-patterns/data/validation/recovery_sources/held_out_sentences_v2_review_sheet_10k_only_clean_prelabeled_recovered.csv,2026-04-08T19:55:02.746094+00:00,True,,0.3336702761245346,0.6663297238754654,Non-Irrelevant,0.37774898093673603,0.34460951561867953,0.2776415034445843,Actionable,0.3484493853980774,0.317880338477388,0.3336702761245346,Actionable,0.3484493853980774,0.5229383785724698,0.4770616214275302,0.045876757144939606,False,Irrelevant,,False,Actionable,True,Irrelevant,True,Irrelevant,False,Actionable,True,Irrelevant,True,Irrelevant,True,Irrelevant
2fa26c2f8a3a7194,"The Company is focused on the development and commercialization of proprietary biosensor technologies which, when paired with our AI deep learning platform, are capable of uniquely identifying and measuring almost any material or analyte using electromagnetic energy to detect, record, identify and measure the unique signature of said materials or analytes.",1074828,2021,10-K,2021/QTR4/20211221_10-K_edgar_data_1074828_0001654954-21-013414.txt,32,Speculative,Actionable,,canonical_current_rubric_evaluation_set_candidate,Actionable,high,"States a current, specific capability and use of the firm's AI deep learning platform paired with biosensors.",gpt-5-mini,2026-03-17T21:41:41.416127+00:00,1321edeaf197f49feff8d6491d6b2ac9a7fc9bf995041e7d85d69c9d047f8852,Actionable,high,States current product/capability: biosensors paired with AI deep learning platform can identify and measure materials/analytes.,gpt-5-mini,2026-04-08T20:55:33.293848+00:00,e9de691c06ed946fd0092074279d6e5dbd366c3b0dfa5c87b6437126d04c4266,,,held_out_v3,canonical_current_rubric_evaluation_set_candidate_v3,labelled,track_a_as_rubric_rewrite_v1,/Users/soheilkhodadadi/Documents/Projects/semantic-patterns/data/validation/recovery_sources/held_out_sentences_v2_review_sheet_10k_only_clean_prelabeled_recovered.csv,2026-04-08T19:55:02.746094+00:00,True,,0.029497873823478127,0.9705021261765219,Non-Irrelevant,0.5316133950689326,0.4536378302812696,0.01474877464979789,Actionable,0.523655202798589,0.44684692337793297,0.029497873823478127,Actionable,0.523655202798589,0.5395714122354667,0.4604285877645334,0.07914282447093329,False,Actionable,,False,Actionable,True,Actionable,True,Actionable,False,Actionable,True,Actionable,True,Actionable,False,Actionable
3406b8de51d51b1a,"The uncertainty and compliance risk created by these legislative and regulatory developments are compounded by the rapid pace of technology development in disciplines that may impact the use or security of data and, in particular the use or security of personal information, such as artificial intelligence and advancements in the field of data science.",1026214,2022,10-K,2022/QTR1/20220210_10-K_edgar_data_1026214_0001026214-22-000031.txt,1,Actionable,Irrelevant,,canonical_current_rubric_evaluation_set_candidate,Irrelevant,high,"Generic risk/regulatory language about AI impacts, not a firm-specific capability or offering.",gpt-5-mini,2026-03-17T21:41:42.799855+00:00,7be55ff85a2a1c4cf540d238995ca8faa3ef9952e429b0691a21a85b3627923a,Irrelevant,high,"Generic regulatory/risk statement mentioning AI broadly, not asserting any firm-specific current capability or offering.",gpt-5-mini,2026-04-08T20:55:35.323080+00:00,407f694ba46dde8db2c887c66c44ea781e33bb8fe5edac786ddb913aaccedaf5,,,held_out_v3,canonical_current_rubric_evaluation_set_candidate_v3,labelled,track_a_as_rubric_rewrite_v1,/Users/soheilkhodadadi/Documents/Projects/semantic-patterns/data/validation/recovery_sources/held_out_sentences_v2_review_sheet_10k_only_clean_prelabeled_recovered.csv,2026-04-08T19:55:02.746094+00:00,True,,0.9421046814880091,0.057895318511990916,Irrelevant,0.02351443077327433,0.039754885001972,0.9367306842247537,Irrelevant,0.021517151601306024,0.03637816691068489,0.9421046814880091,Irrelevant,0.9421046814880091,0.3716561572564719,0.6283438427435281,0.25668768548705617,False,Irrelevant,,False,Irrelevant,False,Irrelevant,False,Irrelevant,False,Irrelevant,False,Irrelevant,False,Irrelevant,False,Irrelevant
71a2587a6effcc52,Certain converted AI locations will remain branded as AI going forward.,1158449,2022,10-K,2022/QTR1/20220215_10-K_edgar_data_1158449_0001158449-22-000037.txt,2,Speculative,Speculative,,canonical_current_rubric_evaluation_set_candidate,Speculative,medium,"Forward-looking statement about branding, not a factual past/present operational AI capability.",gpt-5-mini,2026-03-17T21:41:44.943403+00:00,7434967f7c7ca2e7edd57fc61aec456812c14322d6490df9904f0b00d8978911,Speculative,high,Forward-looking statement about branding policy—plans rather than a present/past factual operational claim.,gpt-5-mini,2026-04-08T20:55:43.554006+00:00,dc5f2eda84d9f17a55b6dd39976af506b7c237e33fe93079a266b25ab5cb3f63,,,held_out_v3,canonical_current_rubric_evaluation_set_candidate_v3,labelled,track_a_as_rubric_rewrite_v1,/Users/soheilkhodadadi/Documents/Projects/semantic-patterns/data/validation/recovery_sources/held_out_sentences_v2_review_sheet_10k_only_clean_prelabeled_recovered.csv,2026-04-08T19:55:02.746094+00:00,True,,0.47142952199971777,0.5285704780002822,Non-Irrelevant,0.17518601870944964,0.4544687288859318,0.3703452524046187,Speculative,0.14706179537571615,0.3815086826245661,0.47142952199971777,Irrelevant,0.47142952199971777,0.2782255186329904,0.7217744813670097,0.44354896273401934,False,Speculative,,False,Irrelevant,True,Speculative,False,Irrelevant,False,Irrelevant,True,Speculative,True,Speculative,True,Speculative
6f889a4d116e6323,"The MicroStrategy platform also provides out-of-the-box integrations to popular data-science tools like Jupyter and RStudio, allowing users to develop predictive, machine learning-enhanced data models on top of the secure and trusted foundation offered by the MicroStrategy platform.",1050446,2022,10-K,2022/QTR1/20220216_10-K_edgar_data_1050446_0001564590-22-005287.txt,1,Actionable,Actionable,,canonical_current_rubric_evaluation_set_candidate,Actionable,high,Firm-specific present factual claim about platform providing integrations and ML capabilities.,gpt-5-mini,2026-03-17T21:41:46.327014+00:00,36648ee5a0f0d4d8e3df8c81336503aae6fee671020850e4a84463230cc0f8ef,Actionable,high,Asserts a current platform capability: integrations with Jupyter/RStudio enabling ML/predictive model development on MicroStrategy.,gpt-5-mini,2026-04-08T20:55:45.721902+00:00,398871f990be3634ed0db0af4b3dc92847b70ee49535d555fdb8ccb6943f0f5d,,,held_out_v3,canonical_current_rubric_evaluation_set_candidate_v3,labelled,track_a_as_rubric_rewrite_v1,/Users/soheilkhodadadi/Documents/Projects/semantic-patterns/data/validation/recovery_sources/held_out_sentences_v2_review_sheet_10k_only_clean_prelabeled_recovered.csv,2026-04-08T19:55:02.746094+00:00,True,,0.0871762076795487,0.9128237923204513,Non-Irrelevant,0.8950367845045042,0.0747829622574841,0.03018025323801178,Actionable,0.8424357976062264,0.07038799471422497,0.0871762076795487,Actionable,0.8424357976062264,0.9228898333869076,0.07711016661309252,0.845779666773815,False,Actionable,,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable
a954a8a54820282f,"Cox Automotive's patent-pending artificial intelligence retail technology, Esntial Commerce , powers CarShop's U.S. digital platform to provide consumers with an automated, 100 online vehicle purchase.",1019849,2022,10-K,2022/QTR1/20220218_10-K_edgar_data_1019849_0001019849-22-000013.txt,1,Actionable,Actionable,,canonical_current_rubric_evaluation_set_candidate,Actionable,high,Explicit present factual claim of proprietary AI technology powering a live platform and service.,gpt-5-mini,2026-03-17T21:41:48.619740+00:00,cd1afc614efa98b2146afe8fc7884a162298708f99e3231c11302cec967c39fc,Actionable,high,"States a current, firm-specific AI technology powering a live digital retail platform enabling fully automated online vehicle purchases.",gpt-5-mini,2026-04-08T20:55:47.957456+00:00,3a98d4750a352b430f954c224f97136d808c354a910693234a23dc0f543ca7d1,,,held_out_v3,canonical_current_rubric_evaluation_set_candidate_v3,labelled,track_a_as_rubric_rewrite_v1,/Users/soheilkhodadadi/Documents/Projects/semantic-patterns/data/validation/recovery_sources/held_out_sentences_v2_review_sheet_10k_only_clean_prelabeled_recovered.csv,2026-04-08T19:55:02.746094+00:00,True,,0.15275784552871374,0.8472421544712863,Non-Irrelevant,0.5570839764662536,0.3415095814675854,0.10140644206616085,Actionable,0.5252486224449997,0.32199353202628644,0.15275784552871374,Actionable,0.5252486224449997,0.6199510018157398,0.3800489981842601,0.23990200363147973,False,Actionable,,False,Actionable,True,Actionable,False,Actionable,False,Actionable,True,Actionable,True,Actionable,False,Actionable
ff62836557f6fe21,"The adoption of Heterogeneous Integration (diverse dies positioned close to each other within the same package) to reduce cost, improve yields and deliver required performance in datacenter computing, artificial intelligence and similar end uses.",1047127,2022,10-K,2022/QTR1/20220218_10-K_edgar_data_1047127_0001047127-22-000006.txt,1,Actionable,Irrelevant,,canonical_current_rubric_evaluation_set_candidate,Irrelevant,high,"Generic industry benefit statement, not a firm-specific present/past claim or disclosed capability.",gpt-5-mini,2026-03-17T21:41:50.135560+00:00,0165d9c9624a4825d68b18125dbc0fa7e31ebd08771b619d742aacd833420497,Irrelevant,high,"Generic industry statement about technology adoption and benefits; no firm-specific current capability, product, or investment is asserted.",gpt-5-mini,2026-04-08T20:55:50.240859+00:00,15f3e3e930c7ba25a8dae3dce50e9c712bc9a2c45fa8549a186eda5bf5816562,,,held_out_v3,canonical_current_rubric_evaluation_set_candidate_v3,labelled,track_a_as_rubric_rewrite_v1,/Users/soheilkhodadadi/Documents/Projects/semantic-patterns/data/validation/recovery_sources/held_out_sentences_v2_review_sheet_10k_only_clean_prelabeled_recovered.csv,2026-04-08T19:55:02.746094+00:00,True,,0.1734271318588363,0.8265728681411637,Non-Irrelevant,0.5229662981228811,0.35892085403553997,0.118112847841579,Actionable,0.4901644750381218,0.3364083931030419,0.1734271318588363,Actionable,0.4901644750381218,0.5930081834653331,0.4069918165346669,0.18601636693066625,False,Irrelevant,,False,Actionable,True,Irrelevant,False,Actionable,False,Actionable,True,Irrelevant,True,Irrelevant,True,Irrelevant
4331b30c2f0d2eed,"This sophisticated technology-enabled approach, referred to as AVO 2.0 , leverages remote sensing, satellite imagery, machine learning and other advanced data analytics, and has generated significant improvements in our ability to identify strategic growth opportunities and manage every acre in our portfolio to maximize value across the full suite of attributes and opportunities.",106535,2022,10-K,2022/QTR1/20220218_10-K_edgar_data_106535_0001564590-22-005707.txt,1,Irrelevant,Actionable,,canonical_current_rubric_evaluation_set_candidate,Actionable,high,Firm states current use of AVO 2.0 and concrete capability improvements from ML and analytics.,gpt-5-mini,2026-03-17T21:41:51.872295+00:00,09cbb542fd5a26b6bf876bd1a76552d78da58e424225e96d92696fe4f0bdd3e8,Actionable,high,States a current firm capability and operational use of AI/analytics (AVO 2.0) that improved portfolio management.,gpt-5-mini,2026-04-08T20:55:52.626568+00:00,cccd9c58237a587f94fd10a01c616387e68b4a32060f5555f18ac7c2b655fa51,,,held_out_v3,canonical_current_rubric_evaluation_set_candidate_v3,labelled,track_a_as_rubric_rewrite_v1,/Users/soheilkhodadadi/Documents/Projects/semantic-patterns/data/validation/recovery_sources/held_out_sentences_v2_review_sheet_10k_only_clean_prelabeled_recovered.csv,2026-04-08T19:55:02.746094+00:00,True,,0.09069064265376625,0.9093093573462337,Non-Irrelevant,0.6896591684037789,0.26028383943900235,0.05005699215721869,Actionable,0.6601591148434114,0.24915024250282247,0.09069064265376625,Actionable,0.6601591148434114,0.726000573413263,0.2739994265867371,0.45200114682652587,False,Actionable,,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable
fb0bd893b6fbf146,"Since December 2019, he has been a consultant to technology companies involved in SaaS, Big Data, AI, IT consulting and outsourced services.",1044777,2022,10-K,2022/QTR1/20220222_10-K_edgar_data_1044777_0001558370-22-001601.txt,1,Irrelevant,Irrelevant,,canonical_current_rubric_evaluation_set_candidate,Actionable,high,Firm-specific present/past factual claim of consulting involvement with AI and related companies since Dec 2019.,gpt-5-mini,2026-03-17T21:41:53.323108+00:00,a60581ac559f71e88e33a89fd73d0018476d9cd1e91a4773a2e0046e2e86c146,Irrelevant,high,"Biographical statement about consultancy; no firm-specific current AI product, capability, or operating use claimed.",gpt-5-mini,2026-04-08T20:55:55.196573+00:00,a513265b244dd28481c11740e96c656bb086dde5c49d0aa66b6816d9880f731b,,,held_out_v3,canonical_current_rubric_evaluation_set_candidate_v3,labelled,track_a_as_rubric_rewrite_v1,/Users/soheilkhodadadi/Documents/Projects/semantic-patterns/data/validation/recovery_sources/held_out_sentences_v2_review_sheet_10k_only_clean_prelabeled_recovered.csv,2026-04-08T19:55:02.746094+00:00,True,,0.056885604560955816,0.9431143954390442,Non-Irrelevant,0.8584627853527468,0.11971015407326288,0.021827060573990312,Actionable,0.8276947543549533,0.11541964108409083,0.056885604560955816,Actionable,0.8276947543549533,0.8776186201353018,0.12238137986469817,0.7552372402706036,False,Irrelevant,,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable,True,Irrelevant
4732060148ce3c97,"Neighborhood, Environment and Social Traits (NEST) is a predictive model created by Centene, supported by artificial intelligence, using more than 200 geo-demographic characteristics as inputs that enables us to more proactively address risks and barriers to health that impact our members and the community as a whole, such as access to the COVID-19 vaccine and other necessary care.",1071739,2022,10-K,2022/QTR1/20220222_10-K_edgar_data_1071739_0001071739-22-000071.txt,1,Irrelevant,Actionable,,canonical_current_rubric_evaluation_set_candidate,Actionable,high,"Describes a current, specific AI-supported predictive model Centene created and uses.",gpt-5-mini,2026-03-17T21:41:55.318269+00:00,7a5e23fbf49e2ba51439b555ade78e2485e97053d1388fe7c64c6fd53d9a5155,Actionable,high,States Centene currently created and uses an AI-supported predictive model (NEST) to address member/community health risks.,gpt-5-mini,2026-04-08T20:55:57.499640+00:00,ce406bbe5ff17e849610ba3674fa6dac9f53d10ac113abbcb5d1c686bd41387b,,,held_out_v3,canonical_current_rubric_evaluation_set_candidate_v3,labelled,track_a_as_rubric_rewrite_v1,/Users/soheilkhodadadi/Documents/Projects/semantic-patterns/data/validation/recovery_sources/held_out_sentences_v2_review_sheet_10k_only_clean_prelabeled_recovered.csv,2026-04-08T19:55:02.746094+00:00,True,,0.1666938621454851,0.8333061378545149,Non-Irrelevant,0.7255766936787512,0.1763660377265146,0.09805726859473425,Actionable,0.6703613115043932,0.16294482635012178,0.1666938621454851,Actionable,0.6703613115043932,0.8044598270094946,0.19554017299050538,0.6089196540189892,False,Actionable,,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable
5c0f08ce05e0691f,"Additionally, our operations also include innovative technologies, such as Prospera Technology Ltd, an integrated AI technologies company.",102729,2022,10-K,2022/QTR1/20220223_10-K_edgar_data_102729_0000102729-22-000008.txt,6,Actionable,Actionable,,canonical_current_rubric_evaluation_set_candidate,Actionable,high,Firm states it includes a specific integrated AI technologies company as part of operations.,gpt-5-mini,2026-03-17T21:41:56.666715+00:00,9f86a749998e2e316eb7cdfc5ca03f750ae4e0e28594646edc4405cc64cb3a99,Actionable,high,"States present inclusion of Prospera Technology Ltd—an integrated AI technologies company—within the firm’s operations, a concrete capability claim.",gpt-5-mini,2026-04-08T20:56:00.706017+00:00,980d509ef856efd99dd90ee81b043c3b5637ea7061fccdca9b55d5fc7bb8bc1f,,,held_out_v3,canonical_current_rubric_evaluation_set_candidate_v3,labelled,track_a_as_rubric_rewrite_v1,/Users/soheilkhodadadi/Documents/Projects/semantic-patterns/data/validation/recovery_sources/held_out_sentences_v2_review_sheet_10k_only_clean_prelabeled_recovered.csv,2026-04-08T19:55:02.746094+00:00,True,,0.09464590102466885,0.9053540989753311,Non-Irrelevant,0.40287554617850635,0.5396072051883002,0.05751724863319349,Speculative,0.38700445878789375,0.5183496401874373,0.09464590102466885,Speculative,0.5183496401874373,0.4274619833564577,0.5725380166435422,0.14507603328708452,False,Actionable,,False,Speculative,True,Actionable,True,Actionable,False,Speculative,True,Actionable,True,Actionable,True,Actionable
2abdacbabf9050a6,"The Dragontail acquisition advances our digital capabilities and its AI-based integrated kitchen order management and delivery technologies are intended to strengthen store operations, enhance the customer experience and make it easier for team members to run a restaurant.",1041061,2022,10-K,2022/QTR1/20220223_10-K_edgar_data_1041061_0001041061-22-000009.txt,1,Actionable,Actionable,,canonical_current_rubric_evaluation_set_candidate,Speculative,high,"Describes intended benefits and future strengthening—forward-looking, not stating current implemented capability.",gpt-5-mini,2026-03-17T21:41:57.960549+00:00,0fffd04b49d4e2360669e1af28bf03ced579a3a8f2177a5468aae4e15e206d35,Actionable,high,States a completed acquisition and present AI-based technologies integrated to improve operations — a current firm capability claim.,gpt-5-mini,2026-04-08T20:56:03.743436+00:00,7f48dfbea711ac77dfede320d9fcaddbd84462a5e99ba1a437b8ff54674a3502,,,held_out_v3,canonical_current_rubric_evaluation_set_candidate_v3,labelled,track_a_as_rubric_rewrite_v1,/Users/soheilkhodadadi/Documents/Projects/semantic-patterns/data/validation/recovery_sources/held_out_sentences_v2_review_sheet_10k_only_clean_prelabeled_recovered.csv,2026-04-08T19:55:02.746094+00:00,True,,0.10436265191436889,0.8956373480856311,Non-Irrelevant,0.5847659022835665,0.3511448247725764,0.06408927294385702,Actionable,0.5596027129847578,0.3360346351008732,0.10436265191436889,Actionable,0.5596027129847578,0.6248094881046148,0.3751905118953852,0.24961897620922957,False,Actionable,,False,Actionable,True,Actionable,False,Actionable,False,Actionable,True,Actionable,True,Actionable,False,Actionable
485f0cd71f1fadf5,(ai) Option Agreement means a written agreement between the Company and a holder of an Option evidencing the terms and conditions of an Option grant.,1080709,2022,10-K,2022/QTR1/20220223_10-K_edgar_data_1080709_0001080709-22-000006.txt,1,Irrelevant,Irrelevant,,canonical_current_rubric_evaluation_set_candidate,Irrelevant,high,"Legal definition unrelated to any firm-specific AI claim, capability, or risk disclosure.",gpt-5-mini,2026-03-17T21:41:59.792206+00:00,37e90c765a0b75cdfde905e6d7e14bae744cbf807076e0e5087e58f6a937efe3,Irrelevant,high,"Legal definitional sentence; no firm-specific AI capability, use, or investment mentioned.",gpt-5-mini,2026-04-08T20:56:05.720743+00:00,94c540c97fc9d0b738de52286edb0c2494820e32c6bbcceb77cfd71238979f2e,,,held_out_v3,canonical_current_rubric_evaluation_set_candidate_v3,labelled,track_a_as_rubric_rewrite_v1,/Users/soheilkhodadadi/Documents/Projects/semantic-patterns/data/validation/recovery_sources/held_out_sentences_v2_review_sheet_10k_only_clean_prelabeled_recovered.csv,2026-04-08T19:55:02.746094+00:00,True,,0.2795776973742413,0.7204223026257587,Non-Irrelevant,0.4508011613747562,0.3360497284929541,0.2131491101322898,Actionable,0.4127430176237962,0.3076792850019625,0.2795776973742413,Actionable,0.4127430176237962,0.5729181566415301,0.42708184335846994,0.14583631328306018,False,Irrelevant,,False,Actionable,True,Irrelevant,True,Irrelevant,False,Actionable,True,Irrelevant,True,Irrelevant,True,Irrelevant
6fbc9cd2742136bc,"The September 2016 filing with the U.S. Treasury Department also included an Actuarial Certification of Plan Solvency as of July 1, 2016 with the actuarial firm's projection that the proposed suspensions of benefits are reasonably estimated to enable the AI Pension Plan to avoid insolvency assuming the proposed suspensions of benefits continue indefinitely.",1043509,2022,10-K,2022/QTR1/20220225_10-K_edgar_data_1043509_0001043509-22-000004.txt,16,Speculative,Irrelevant,,canonical_current_rubric_evaluation_set_candidate,Irrelevant,high,"Discusses actuarial certification and solvency, not an AI capability or firm AI claim.",gpt-5-mini,2026-03-17T21:42:01.303905+00:00,3f2813ae4255b921ee3e630b84ef8b144c597222046023a06afb6e0e96375c4b,Irrelevant,high,"Discusses pension solvency projection, not a statement about an AI capability, product, or firm AI investment.",gpt-5-mini,2026-04-08T20:56:08.714821+00:00,fb93c59281187878d9de0f9ab44756ceea938b33fba82f84a3e70a0baf7d1b69,,,held_out_v3,canonical_current_rubric_evaluation_set_candidate_v3,labelled,track_a_as_rubric_rewrite_v1,/Users/soheilkhodadadi/Documents/Projects/semantic-patterns/data/validation/recovery_sources/held_out_sentences_v2_review_sheet_10k_only_clean_prelabeled_recovered.csv,2026-04-08T19:55:02.746094+00:00,True,,0.35058212661543997,0.64941787338456,Non-Irrelevant,0.5683895143133252,0.18953092289005843,0.24207956279661644,Actionable,0.48701986583374146,0.16239800755081854,0.35058212661543997,Actionable,0.48701986583374146,0.7499329565654674,0.25006704343453257,0.49986591313093487,False,Irrelevant,,False,Actionable,True,Irrelevant,False,Actionable,False,Actionable,True,Irrelevant,True,Irrelevant,True,Irrelevant
77cd3456c3face24,"He serves as a director of Upstart, Inc. (NASDAQ: UPST), a cloud-based artificial intelligence lending platform, a position he has held since February 2019.",1077771,2022,10-K,2022/QTR1/20220225_10-K_edgar_data_1077771_0001077771-22-000011.txt,1,Irrelevant,Actionable,,canonical_current_rubric_evaluation_set_candidate,Actionable,high,States a present factual role at a specific AI product/company and duration.,gpt-5-mini,2026-03-17T21:42:02.828037+00:00,493b77abada1b9eee765dfd9696e70b5323b1d9570d59368ac2f684eee49a392,Actionable,high,States a present director role and describes Upstart as an AI-enabled lending platform (current firm capability/offering).,gpt-5-mini,2026-04-08T20:56:11.493759+00:00,0e198df666b21e79b60aa21a949c714a6d499c02b9eaefb4fe5df8aacd43fd1f,,,held_out_v3,canonical_current_rubric_evaluation_set_candidate_v3,labelled,track_a_as_rubric_rewrite_v1,/Users/soheilkhodadadi/Documents/Projects/semantic-patterns/data/validation/recovery_sources/held_out_sentences_v2_review_sheet_10k_only_clean_prelabeled_recovered.csv,2026-04-08T19:55:02.746094+00:00,True,,0.08103106730927245,0.9189689326907275,Non-Irrelevant,0.7784949651046648,0.1828983506903339,0.03860668420500137,Actionable,0.7441415240085661,0.17482740868216146,0.08103106730927245,Actionable,0.7441415240085661,0.8097569978015804,0.19024300219841966,0.6195139956031608,False,Actionable,,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable
222e63ab1e129a46,"Through our data and analytics capabilities, including machine learning and artificial intelligence, we focus on data insights that drive actionable strategies and enhance revenue growth and customer retention.",1101215,2022,10-K,2022/QTR1/20220225_10-K_edgar_data_1101215_0001101215-22-000038.txt,1,Speculative,Actionable,,canonical_current_rubric_evaluation_set_candidate,Actionable,high,Firm states present capabilities using ML/AI to drive strategies and business outcomes.,gpt-5-mini,2026-03-17T21:42:16.709935+00:00,03060e3fb17e216051c7aecec5f5f43f9a2ce7ae7e1f05f7847e56b928b21941,Actionable,high,"States current data/analytics capabilities using ML/AI to drive insights and business outcomes (revenue, retention).",gpt-5-mini,2026-04-08T20:56:14.073033+00:00,bf08808b0850dfb241b3e445b603349b5ab6aa61abd6277b634d74c2f33c494b,,,held_out_v3,canonical_current_rubric_evaluation_set_candidate_v3,labelled,track_a_as_rubric_rewrite_v1,/Users/soheilkhodadadi/Documents/Projects/semantic-patterns/data/validation/recovery_sources/held_out_sentences_v2_review_sheet_10k_only_clean_prelabeled_recovered.csv,2026-04-08T19:55:02.746094+00:00,True,,0.08451027191790217,0.9154897280820978,Non-Irrelevant,0.6782631772574492,0.27964900639147783,0.042087816351072886,Actionable,0.6482253616925456,0.2672643663895522,0.08451027191790217,Actionable,0.6482253616925456,0.7080640468250181,0.2919359531749819,0.4161280936500362,False,Actionable,,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable,False,Actionable
